latitude,longitude
47.1933,125.0364
45.2787,125.0363
46.8036,125.0306
46.8323,125.0296
46.3959,125.0284
45.344,125.0258
45.279,125.0252
46.6689,125.0251
46.8048,125.0244
46.8739,125.0238
47.1767,125.0237
46.8012,125.0221
47.212,125.0219
45.2707,125.0215
45.2804,125.0205
46.9079,125.0183
46.4135,125.0172
46.9171,125.0149
46.9308,125.0142
45.3858,125.0126
45.7634,125.0121
46.9219,125.0115
45.3527,125.0093
45.7634,125.0065
46.4117,125.004
47.8006,124.997
47.0988,124.9949
47.2387,124.9944
47.1763,124.9929
47.2396,124.991
47.4447,124.9901
45.3185,124.9879
45.4157,124.9863
47.1311,124.9841
47.237,124.9809
46.8786,124.9809
46.2806,124.9809
47.3254,124.9805
45.3116,124.9796
47.0431,124.978
45.4597,124.9763
45.4627,124.976
47.0575,124.9723
47.035,124.972
47.0792,124.9678
47.6323,124.9669
46.2781,124.9664
47.3183,124.9653
47.2524,124.9649
47.0413,124.9645
47.7888,124.9636
47.2533,124.9623
47.0496,124.962
45.2984,124.9598
47.0594,124.9581
47.0459,124.9553
47.1515,124.9546
47.1214,124.954
45.3995,124.9537
47.0933,124.9521
47.0856,124.9508
47.7175,124.9493
47.0514,124.9491
45.4661,124.9489
47.185,124.9457
47.1233,124.9448
47.3996,124.9423
45.3937,124.9423
45.2486,124.9419
47.0909,124.9377
47.655,124.9361
47.1768,124.9335
47.0415,124.9304
47.713,124.93
47.1249,124.9287
45.1776,124.9281
47.2769,124.9276
47.0442,124.9261
47.6958,124.925
45.2599,124.9244
47.1278,124.9234
47.8052,124.9227
47.0541,124.9215
47.3487,124.9211
46.3417,124.9185
47.1743,124.9171
47.2226,124.9167
47.2192,124.916
47.2352,124.9155
47.0286,124.9151
47.7148,124.9145
46.3384,124.9132
45.4632,124.9104
47.0442,124.9103
47.6097,124.9097
47.0462,124.9091
45.2825,124.9067
45.194,124.9064
47.0156,124.9062
47.0488,124.9047
45.2717,124.9043
47.1693,124.9027
47.6034,124.9022
47.176,124.902
47.0159,124.8997
47.2507,124.8995
47.2824,124.8981
45.4651,124.8979
46.751,124.8967
46.317,124.8966
47.6774,124.8952
47.0696,124.8939
45.2716,124.893
46.3146,124.891
45.2842,124.8906
46.5786,124.8882
46.9188,124.8863
45.2908,124.8859
45.2832,124.8843
45.2819,124.8833
47.3744,124.8826
47.0867,124.8822
47.6757,124.8815
46.7556,124.8812
47.3649,124.8787
47.0099,124.8781
46.9759,124.8776
46.9691,124.8774
46.923,124.8769
46.7502,124.8746
47.0113,124.8722
46.7641,124.8696
45.2805,124.8695
47.0849,124.8688
46.7546,124.8673
47.0341,124.863
45.3685,124.8627
47.4461,124.8612
47.7817,124.8597
46.2585,124.857
46.384,124.8558
47.7022,124.855
46.5566,124.8489
47.6899,124.8484
46.7983,124.8476
45.9797,124.8471
46.8978,124.8463
47.4478,124.8458
46.7832,124.8454
46.5569,124.8454
47.3164,124.8452
46.5937,124.8451
45.3296,124.8447
46.9896,124.8442
47.6626,124.8434
46.9994,124.8433
46.7932,124.8432
45.6396,124.8399
47.0904,124.8395
46.5622,124.8386
46.7291,124.8376
45.3315,124.8375
45.3413,124.8365
47.342,124.8362
46.5584,124.8361
45.2983,124.8358
47.6573,124.8345
47.6235,124.8341
45.6507,124.8341
46.7857,124.8335
45.3546,124.8323
46.7326,124.8316
46.5543,124.8309
47.6332,124.83
46.7201,124.828
45.3551,124.8266
47.6504,124.8265
47.0646,124.8243
46.7454,124.8243
46.0306,124.8243
46.668,124.8241
47.148,124.8231
47.6254,124.8209
45.3431,124.8204
47.0668,124.8197
46.6652,124.8175
46.6561,124.8171
47.265,124.816
47.227,124.8156
47.2688,124.8155
47.4399,124.8153
46.7278,124.8152
45.3849,124.8151
45.3633,124.8141
47.2386,124.8139
46.6558,124.8139
46.0327,124.8113
47.0959,124.8102
47.6346,124.8099
47.1062,124.8078
45.416,124.8076
47.2692,124.8056
47.6457,124.8046
45.4144,124.8041
46.9053,124.8036
46.6019,124.8033
47.2669,124.8029
45.3075,124.8029
47.0536,124.8001
46.6307,124.7991
46.6229,124.7984
46.0269,124.7984
45.2645,124.7973
45.6085,124.7972
45.3514,124.7964
45.3465,124.7943
47.7359,124.7939
47.1788,124.7933
47.2593,124.793
45.4133,124.7927
47.0177,124.7926
46.9221,124.7924
45.3532,124.7922
45.5276,124.791
45.4997,124.7899
47.3915,124.7895
46.3898,124.7893
47.7406,124.7889
46.8707,124.7889
47.0313,124.7872
47.3865,124.7862
46.9057,124.7858
47.0384,124.7835
46.8687,124.7826
47.3725,124.7819
46.8254,124.781
46.9002,124.7809
46.7332,124.7803
46.2333,124.7801
47.0296,124.78
46.8295,124.7799
46.348,124.7798
47.2795,124.7795
46.9196,124.7779
46.3919,124.7763
47.7376,124.7757
46.7617,124.7754
47.0194,124.775
46.2298,124.7734
46.8862,124.7709
47.7425,124.7707
45.1415,124.77
45.3108,124.7687
45.1384,124.7676
45.2822,124.7669
45.0974,124.7668
46.3454,124.7652
46.9024,124.7627
46.7635,124.7625
45.3375,124.7612
45.3663,124.7602
47.0048,124.759
45.1434,124.7575
45.3025,124.7573
47,124.7563
47.245,124.7554
46.9847,124.7533
45.361,124.7524
47.263,124.7502
47.3278,124.7476
45.615,124.7453
45.4138,124.745
45.3805,124.7436
45.3009,124.7421
47.3923,124.7407
46.6262,124.7404
47.1882,124.7355
47.7562,124.7352
47.3443,124.7341
45.4025,124.733
47.6501,124.7313
47.0254,124.7311
45.3803,124.7305
46.353,124.7301
45.6167,124.7287
47.755,124.7284
47.1948,124.7281
45.5464,124.725
46.5896,124.7249
45.3891,124.7246
47.6458,124.7236
46.5793,124.7227
45.6026,124.7212
45.3769,124.7212
47.7544,124.7183
47.2487,124.7126
47.1328,124.709
46.3024,124.708
46.6567,124.7077
47.6556,124.7074
45.8666,124.7052
47.2277,124.7043
45.4293,124.7036
47.1316,124.7035
47.1518,124.7012
46.5454,124.701
47.6107,124.6992
47.3872,124.6989
45.2549,124.6955
47.399,124.6934
46.6541,124.693
46.5642,124.6912
45.864,124.6903
47.1541,124.6898
47.1537,124.6882
45.4204,124.6859
46.586,124.6831
47.0159,124.6811
47.2165,124.6803
47.149,124.6789
46.8652,124.6772
47.2751,124.6758
47.2146,124.674
47.1466,124.6725
46.5799,124.6719
47.3995,124.6709
47.3393,124.6702
47.0245,124.6691
46.869,124.6684
45.9169,124.6653
46.6045,124.6645
47.1465,124.6643
47.4911,124.6639
47.3534,124.6618
47.0709,124.6608
47.4538,124.6605
47.2784,124.6605
46.5781,124.6588
46.5707,124.657
47.204,124.6562
47.2626,124.6546
47.5008,124.6537
47.3116,124.6514
47.5,124.6508
47.1757,124.6506
47.5211,124.65
47.4885,124.6494
47.0642,124.6488
46.419,124.648
47.5133,124.6479
47.073,124.6477
47.2706,124.6475
47.3457,124.6448
47.5167,124.644
47.5078,124.6435
46.2738,124.6431
47.1664,124.6376
47.2693,124.6364
47.5238,124.6347
47.2724,124.6344
47.3368,124.6302
45.7503,124.6301
45.7518,124.624
47.5327,124.6205
47.5303,124.6143
47.2632,124.6114
47.4256,124.6091
47.257,124.6086
45.508,124.6086
47.4971,124.6059
47.2475,124.6049
45.4164,124.6018
47.2525,124.6007
47.261,124.6004
45.4686,124.6004
47.2115,124.5952
47.4739,124.5908
45.4147,124.5891
47.3161,124.5857
46.5675,124.5804
46.5743,124.5788
45.8553,124.5772
45.2073,124.5732
47.4868,124.5647
46.4053,124.5635
47.6081,124.5633
46.3931,124.5617
47.5974,124.5583
47.5142,124.5577
47.5368,124.5572
47.5955,124.554
47.4704,124.5521
46.5899,124.5484
46.6639,124.5471
45.3077,124.5461
47.5739,124.542
46.1522,124.5408
46.1198,124.5407
45.8608,124.5392
46.6661,124.5384
46.1217,124.528
46.5943,124.5275
47.5921,124.5264
47.1774,124.5258
46.668,124.5255
47.2885,124.5193
47.592,124.5189
47.5918,124.5188
45.1703,124.5116
47.6417,124.5095
47.503,124.5089
47.5941,124.5082
47.4994,124.5081
47.5672,124.5077
47.6671,124.5053
47.4916,124.5033
47.5051,124.501
47.5948,124.5009
47.5758,124.4998
47.9029,124.4851
46.1206,124.4839
47.9111,124.4807
46.2066,124.4795
46.1074,124.4749
47.29,124.4714
47.9061,124.4683
46.2086,124.4667
47.2964,124.4638
47.4645,124.455
45.8292,124.4548
45.8203,124.452
47.7244,124.4483
47.7177,124.4419
45.5515,124.4373
47.5952,124.4261
47.5979,124.4112
47.4174,124.4081
45.4483,124.4043
47.1195,124.403
45.4561,124.4022
47.2838,124.3946
45.4529,124.3828
47.8361,124.3807
47.2821,124.3785
47.2326,124.3693
47.4614,124.3683
47.555,124.3617
47.9164,124.3577
47.4596,124.355
47.2299,124.3543
47.4031,124.353
47.4761,124.3527
46.6069,124.3458
47.4691,124.3441
47.2262,124.3372
46.607,124.3334
47.7415,124.3265
47.74,124.3202
47.9149,124.3153
47.1334,124.3074
47.7455,124.307
47.4959,124.3064
47.6596,124.2785
46.8767,124.276
47.4636,124.2741
47.5451,124.267
45.087,124.2594
45.5505,124.2529
47.6359,124.2405
47.3359,124.2267
45.0908,124.2263
47.6342,124.2262
47.3349,124.2245
45.7953,124.2227
45.1006,124.2226
47.3315,124.217
47.3261,124.2126
47.3376,124.2069
47.3305,124.203
47.7258,124.1947
46.9687,124.1938
47.34,124.1926
47.1913,124.1883
47.4843,124.1733
47.3215,124.1676
45.6371,124.165
47.1361,124.1649
47.4861,124.1599
45.7341,124.1573
45.7676,124.1537
47.1343,124.1493
45.7884,124.1412
45.7923,124.1302
45.7902,124.1285
46.947,124.1176
46.9381,124.115
46.9449,124.1083
46.0068,124.1071
46.9488,124.1044
46.0123,124.1035
47.1695,124.066
47.6091,124.0575
46.3484,124.0454
47.6567,124.0436
47.8118,124.0435
45.9958,124.0435
47.9056,124.0391
47.6352,124.0347
46.9158,124.0283
47.8157,124.0247
47.6846,124.0154
45.7682,124.0133
47.6287,124.011
45.7699,124.0106
